latitude,longitude,wpd_median,color_wpd_median,ghi_median,color_ghi_median,wpd_mean,color_wpd_mean,ghi_mean,color_ghi_mean,wpd_availability,color_wpd_availability,ghi_availability,color_ghi_availability,wss,color_wss,scw,color_scw,wcs,color_wcs,wind_ep_length,color_wind_ep_length,solar_ep_length,color_solar_ep_length,solar_ep_lull,color_solar_ep_lull,wind_ep_lull,color_wind_ep_lull
13.44,79.8,14.919128,15,493.06418,510,54.27763,45,489.46976,510,5.308219178,10,78.08032675,80,35.35388128,40,34.94292237,40,0.410958904,2,2.961783439,1,9.327913279,10,5.306122449,3,52.49367089,45
13.44,79.92,28.666494,15,484,510,66.67092,75,486.70172,510,6.552511416,10,78.02396563,80,34.34931507,40,33.89269406,40,0.456621005,2,3.206703911,3,9.32972973,10,5.285326087,3,45.47222222,45
13.44,80.04,47.927658,45,487.39377,510,83.19038,75,485.8185,510,7.842465753,10,78.21961139,80,33.73287671,40,33.21917808,40,0.51369863,2,3.271428571,3,9.433242507,10,5.293315143,3,38.25592417,45
13.44,80.16,62.49314,75,490.5,510,94.675186,105,487.20627,510,9.383561644,10,78.25694288,80,33.15068493,40,32.57990868,40,0.570776256,2,3.425,3,9.444141689,10,5.287858117,3,32.93360996,45
13.44,80.28,89.19389,75,500.5,510,124.25929,135,488.7386,510,14.64611872,20,78.22453129,80,32.5,40,31.23287671,40,1.267123288,2,4.517605634,3,9.336927224,10,5.261872456,3,26.23157895,15
13.44,93,98.94744,105,475.23108,450,226.29361,225,467.57217,450,31.65525114,40,77.89570835,80,30.17123288,40,26.24429224,30,3.926940639,5,20.69402985,19,9.204359673,10,5.407912688,3,44.34074074,45
13.56,74.76,21.90963,15,511.11432,510,62.804016,75,496.65158,510,5.970319635,10,80.07329363,90,34.29223744,40,34.15525114,40,0.136986301,2,3.463576159,3,9.554644809,10,5.25273224,3,54.18421053,45
13.56,74.88,8.416317,15,504,510,45.593216,45,490.24927,510,4.611872146,10,79.559532,80,35.02283105,40,35,40,0.02283105,2,2.58974359,1,9.449591281,10,5.285129604,3,53.21656051,45
13.56,75,3.7439346,15,492.9164,510,28.408403,15,485.5642,510,1.632420091,10,78.19100092,80,37.28310502,40,37.28310502,40,0,2,1.743902439,1,9.18328841,10,5.339213026,3,103.8072289,105
13.56,75.12,2.7181816,15,485.4115,510,23.185972,15,484.40353,510,0.605022831,10,76.74793008,80,37.64840183,40,37.62557078,40,0.02283105,2,1.606060606,1,8.692708333,7,5.338666667,3,256.0588235,255
13.56,75.24,7.2427664,15,480.09277,510,39.673714,45,484.99005,510,2.614155251,10,76.39751553,80,37.19178082,40,36.60958904,40,0.582191781,2,3.881355932,3,8.724409449,7,5.378848728,3,142.1666667,135
13.56,75.36,16.08857,15,489.6052,510,58.951515,45,495.44214,510,5.913242009,10,77.56557754,80,36.43835616,40,35.1369863,40,1.301369863,2,4.886792453,3,8.973404255,7,5.347708895,3,77.01869159,75
13.56,75.48,15.303775,15,502.5121,510,52.374477,45,500.67044,510,4.360730594,10,78.30297441,80,36.50684932,40,35.71917808,40,0.787671233,2,4.152173913,3,8.936842105,7,5.289544236,3,90.07526882,105
13.56,75.6,10.935004,15,501.875,510,41.890076,45,498.83878,510,2.796803653,10,78.02680222,80,36.95205479,40,36.54109589,40,0.410958904,2,3.5,3,9.053619303,10,5.365358593,3,119.915493,105
13.56,75.72,10.134453,15,486.5,510,43.286945,45,494.4599,510,3.938356164,10,77.21518987,80,36.71232877,40,36.02739726,40,0.684931507,2,5.149253731,3,8.831578947,7,5.343163539,3,123.7352941,135
13.56,75.84,13.764572,15,520,510,60.464977,75,507.40903,510,7.191780822,10,78.00600046,80,35.63926941,40,34.65753425,40,0.98173516,2,7.5,7,9.042780749,10,5.351351351,3,95.63529412,105
13.56,75.96,19.317734,15,535.281,510,84.79981,75,519.3967,510,10.25114155,20,79.36434823,80,34.62328767,40,33.36757991,40,1.255707763,2,9.070707071,10,9.238605898,10,5.271989175,3,78.61,75
13.56,76.08,25.34019,15,538.2698,510,90.07156,105,521.0634,510,10.06849315,20,79.13602941,80,33.98401826,40,32.57990868,40,1.404109589,2,6.533333333,7,9.233243968,10,5.274695535,3,57.91911765,45
13.56,76.2,30.825235,45,543.4088,570,90.61137,105,522.11957,510,9.680365297,10,79.43001609,80,33.76712329,40,32.39726027,40,1.369863014,2,5.61589404,3,9.340540541,10,5.279891304,3,52.04605263,45
13.56,76.32,43.02456,45,540.82007,570,104.52508,105,522.826,510,10.89041096,20,79.90804598,80,33.83561644,40,32.3173516,40,1.51826484,2,5.888888889,3,9.420054201,10,5.259863946,3,47.88343558,45
13.56,76.44,57.044388,45,542.04834,570,122.43814,135,522.6299,510,13.17351598,20,79.96787517,80,33.65296804,40,32.02054795,40,1.632420091,2,6.483146067,7,9.444444444,10,5.247619048,3,42.48603352,45
13.56,76.56,61.55267,75,539.5,510,128.15979,135,522.4971,510,13.99543379,20,79.6190039,80,33.59589041,40,31.86073059,40,1.735159817,2,6.287179487,7,9.426630435,10,5.276566757,3,38.43367347,45
13.56,76.68,64.148834,75,536.75,510,127.39902,135,520.0132,510,13.55022831,20,79.49541284,80,33.73287671,40,32.11187215,40,1.621004566,2,6.150259067,7,9.449591281,10,5.285129604,3,39.03092784,45
13.56,76.8,66.45322,75,535,510,128.33244,135,519.33746,510,13.71004566,20,79.56371986,80,33.93835616,40,32.32876712,40,1.609589041,2,6.222797927,7,9.426630435,10,5.276566757,3,38.95876289,45
13.56,76.92,68.08528,75,533.5,510,127.20281,135,518.677,510,13.47031963,20,79.43539132,80,34.05251142,40,32.39726027,40,1.655251142,2,5.841584158,3,9.404891304,10,5.28746594,3,37.33497537,45
13.56,77.04,70.40726,75,529.26624,510,127.40402,135,517.66077,510,13.39041096,20,79.49954086,80,34.18949772,40,32.55707763,40,1.632420091,2,5.639423077,3,9.410326087,10,5.284741144,3,36.29665072,45
13.56,77.16,74.25612,75,533.5,510,134.67502,135,517.94073,510,14.7260274,20,79.33012159,80,34.22374429,40,32.44292237,40,1.780821918,2,6.48241206,7,9.42506812,10,5.297407913,3,37.345,45
13.56,77.28,70.93291,75,532.75,510,142.07779,135,518.9509,510,17.12328767,20,79.52773957,80,34.12100457,40,32.30593607,40,1.815068493,2,7.317073171,7,9.455040872,10,5.282401091,3,35.23786408,45
13.56,77.4,65.53592,75,527.4326,510,134.90822,135,517.90497,510,16.39269406,20,79.54649565,80,34.543379,40,32.83105023,40,1.712328767,2,6.970873786,7,9.411924119,10,5.263945578,3,35.37681159,45
13.56,77.52,67.439224,75,532,510,125.14748,135,517.36707,510,14.543379,20,79.24398625,80,34.96575342,40,33.31050228,40,1.655251142,2,5.925581395,3,9.427792916,10,5.296043656,3,34.65277778,45
13.56,77.64,79.59893,75,530.31116,510,135.76688,135,515.78796,510,16.33561644,20,79.5735901,80,34.39497717,40,32.96803653,40,1.426940639,2,5.817073171,3,9.486338798,10,5.286885246,3,29.66801619,15
13.56,77.76,97.73935,105,524.10034,510,160.44936,165,516.2103,510,20.51369863,30,79.26214482,80,33.15068493,40,31.43835616,40,1.712328767,2,6.885057471,7,9.326145553,10,5.267299864,3,26.57251908,15
13.56,77.88,105.66867,105,520.81995,510,186.02432,195,516.0397,510,23.41324201,30,78.94736842,80,32.87671233,40,30.39954338,40,2.47716895,2,8.405737705,7,9.175531915,10,5.245283019,3,27.37959184,15
13.56,78,99.79114,105,525.8555,510,193.4011,195,515.1758,510,23.82420091,30,78.88,80,32.78538813,40,30.29680365,40,2.488584475,2,8.843220339,7,9.32972973,10,5.285326087,3,28.15189873,15
13.56,78.12,94.07489,105,519.0405,510,178.71736,165,514.563,510,22.12328767,30,78.75457875,80,33.17351598,40,30.82191781,40,2.351598174,2,8.008264463,7,9.178666667,10,5.263157895,3,28.06995885,15
13.56,78.24,90.53217,105,520,510,163.56412,165,513.2877,510,20.4109589,30,78.92930679,80,33.44748858,40,31.40410959,40,2.043378995,2,6.876923077,7,9.22459893,10,5.259459459,3,26.70881226,15
13.56,78.36,85.567314,75,520.51855,510,160.06587,165,513.6182,510,19.47488584,20,78.98351648,80,33.47031963,40,31.54109589,40,1.929223744,2,6.906882591,7,9.227272727,10,5.258108108,3,28.43951613,15
13.56,78.48,79.50891,75,518,510,166.77835,165,512.6019,510,19.92009132,20,78.73313515,80,33.45890411,40,31.39269406,40,2.066210046,2,8.192488263,7,9.409836066,10,5.325136612,3,32.77570093,45
13.56,78.6,77.089935,75,513.0078,510,168.4227,165,511.05292,510,19.9543379,20,78.64988558,80,33.51598174,40,31.31278539,40,2.203196347,2,8.485436893,7,9.390710383,10,5.334699454,3,33.86956522,45
13.56,78.72,69.993256,75,514.47437,510,151.43207,165,507.94482,510,18.24200913,20,78.3820841,80,33.96118721,40,31.90639269,40,2.054794521,2,7.719806763,7,9.4,10,5.350205198,3,34.42788462,45
13.56,78.84,59.0559,45,511.1964,510,130.97865,135,506.65634,510,15.55936073,20,78.5061672,80,34.20091324,40,32.51141553,40,1.689497717,2,6.849246231,7,9.393442623,10,5.333333333,3,36.98,45
13.56,78.96,51.458023,45,511.54376,510,118.749725,105,506.19522,510,14.28082192,20,78.89194139,80,34.28082192,40,32.7283105,40,1.552511416,2,6.91160221,7,9.452054795,10,5.324213406,3,41.25274725,45
13.56,79.08,43.988342,45,502.875,510,107.48118,105,503.8089,510,12.71689498,20,78.75457875,80,34.04109589,40,32.5,40,1.54109589,2,5.894179894,3,9.432876712,10,5.33378933,3,40.23684211,45
13.56,79.2,33.551704,45,504,510,93.75567,105,502.94177,510,11.25570776,20,78.86420884,80,34.22374429,40,32.8652968,40,1.358447489,2,5.477777778,3,9.33604336,10,5.302040816,3,42.94475138,45
13.56,79.32,21.640121,15,506.54382,510,76.23426,75,501.0004,510,9.109589041,10,78.86550778,80,34.87442922,40,33.76712329,40,1.107305936,2,4.612716763,3,9.400544959,10,5.309686221,3,45.75287356,45
13.56,79.44,14.262039,15,493.4208,510,57.057438,45,497.239,510,5.867579909,10,79.08571429,80,36.40410959,40,35.74200913,40,0.662100457,2,4.079365079,3,9.508241758,10,5.316438356,3,64.92125984,75
13.56,79.56,10.266909,15,491.60394,510,43.327602,45,492.60385,510,3.01369863,10,78.5014803,80,37.47716895,40,37.19178082,40,0.285388128,2,2.808510638,1,9.395095368,10,5.312414734,3,89.42105263,75
13.56,79.68,8.155574,15,492.50772,510,38.44562,45,493.3042,510,2.305936073,10,77.67897857,80,37.2260274,40,37.05479452,40,0.171232877,2,2.463414634,1,9.185983827,10,5.337856174,3,103.0963855,105
13.56,79.8,10.636953,15,496.625,510,42.875813,45,490.026,510,3.401826484,10,77.64412165,80,36.41552511,40,36.25570776,40,0.159817352,2,2.733944954,1,9.248648649,10,5.326086957,3,76.91818182,75
13.56,79.92,22.66409,15,487.5,510,58.537304,45,487.40176,510,4.965753425,10,78.26185102,80,35.65068493,40,35.456621,40,0.194063927,2,2.939189189,1,9.449591281,10,5.285129604,3,55.86577181,45
13.56,80.04,44.9837,45,497,510,82.5477,75,487.98853,510,8.242009132,10,78.23728814,80,34.44063927,40,33.72146119,40,0.719178082,2,3.223214286,3,9.539944904,10,5.320987654,3,35.72,45
13.56,80.16,70.20906,75,496,510,106.33464,105,490.62146,510,11.78082192,20,78.043822,80,33.80136986,40,32.46575342,40,1.335616438,2,4.144578313,3,9.544198895,10,5.339285714,3,30.908,45
13.68,74.76,16.199963,15,511.83133,510,59.701088,45,494.99524,510,6.095890411,10,79.31350114,80,33.90410959,40,33.74429224,40,0.159817352,2,3.21686747,3,9.367567568,10,5.266304348,3,49.25149701,45
13.68,74.88,5.334976,15,505.5,510,40.87151,45,487.80762,510,3.858447489,10,78.51410227,80,35.28538813,40,35.26255708,40,0.02283105,2,2.397163121,1,9.066137566,10,5.262096774,3,59.3028169,45
13.68,75,3.7449608,15,486,510,29.999472,15,483.19223,510,1.666666667,10,77.37192741,80,36.89497717,40,36.88356164,40,0.011415525,2,1.848101266,1,8.863157895,7,5.327077748,3,107.6625,105
13.68,75.12,6.0695295,15,472.72516,450,37.40332,45,480.09204,510,2.226027397,10,76.23101703,80,37.043379,40,36.71232877,40,0.331050228,2,3.14516129,3,8.695538058,7,5.393574297,3,135.9365079,135
13.68,75.24,17.472425,15,483.94327,510,64.803314,75,486.26797,510,7.077625571,10,76.30790505,80,36.28995434,40,34.46347032,40,1.826484018,2,5.040650407,3,8.625,7,5.373333333,3,65.63709677,75
13.68,75.36,27.41159,15,499.8418,510,78.31045,75,497.15936,510,9.166666667,10,77.1764164,80,35.47945205,40,33.33333333,40,2.146118721,2,5.425675676,3,8.92287234,7,5.373315364,3,53.39597315,45
13.68,75.48,26.250326,15,520.25,510,69.87957,75,508.8658,510,6.997716895,10,78.17551963,80,35.55936073,40,34.14383562,40,1.415525114,2,4.198630137,3,8.955026455,7,5.318548387,3,55.41496599,45
13.68,75.6,24.565071,15,523.11646,510,64.14465,75,512.5456,510,5.764840183,10,78.76759751,80,35.99315068,40,35.0456621,40,0.947488584,2,4.469026549,3,9.109333333,10,5.298245614,3,72.40350877,75
13.68,75.72,25.096247,15,518.5835,510,64.15202,75,506.5684,510,6.00456621,10,78.27793167,80,35.90182648,40,34.88584475,40,1.015981735,2,4.91588785,3,9.050666667,10,5.327935223,3,76.23148148,75
13.68,75.84,32.44317,45,532.2519,510,80.67259,75,512.3354,510,9.292237443,10,78.77739331,80,35.23972603,40,33.88127854,40,1.358447489,2,7.140350877,7,9.155495979,10,5.313937754,3,69.08695652,75
13.68,75.96,48.36962,45,540.5,570,116.424324,105,520.2299,510,14.24657534,20,79.22527092,80,33.68721461,40,31.83789954,40,1.849315068,2,9.904761905,10,9.092592593,10,5.248655914,3,59.14173228,45
13.68,76.08,57.342247,45,544.0337,570,138.8006,135,522.3442,510,17.64840183,20,79.50781969,80,32.88812785,40,30.65068493,40,2.237442922,2,8.311827957,7,9.343243243,10,5.278532609,3,38.57219251,45
13.68,76.2,53.76486,45,550,570,132.88924,135,525.7807,510,16.47260274,20,79.58668197,80,32.84246575,40,30.73059361,40,2.111872146,2,7.073529412,7,9.372972973,10,5.263586957,3,35.68780488,45
13.68,76.32,55.016014,45,547.8501,570,129.00497,135,525.48883,510,15.01141553,20,79.97243914,80,33.20776256,40,31.33561644,40,1.872146119,2,6.957671958,7,9.467391304,10,5.25613079,3,39.17894737,45
13.68,76.44,62.402992,75,547.75,570,137.02023,135,523.42957,510,15.74200913,20,79.88070658,80,33.12785388,40,31.27853881,40,1.849315068,2,7.071794872,7,9.436314363,10,5.25170068,3,37.65306122,45
13.68,76.56,67.61636,75,540.4846,570,143.47682,135,522.2774,510,16.63242009,20,79.93119266,80,33.21917808,40,31.41552511,40,1.803652968,2,7.285,7,9.470108696,10,5.254768392,3,36.32835821,45
13.68,76.68,66.59648,75,542.4808,570,141.66139,135,521.58606,510,16.38127854,20,79.72445465,80,33.58447489,40,31.75799087,40,1.826484018,2,7.435233161,7,9.4375,10,5.271117166,3,37.75257732,45
13.68,76.8,65.25827,75,541.3419,570,135.26591,135,520.7302,510,15.21689498,20,79.56371986,80,33.85844749,40,32.10045662,40,1.757990868,2,7.052910053,7,9.364864865,10,5.267663043,3,39.08421053,45
13.68,76.92,67.90364,75,535,510,129.67078,135,520.0995,510,14.37214612,20,79.67386311,80,34.12100457,40,32.42009132,40,1.700913242,2,6.263681592,7,9.406504065,10,5.266666667,3,37.12871287,45
13.68,77.04,74.83873,75,532.5885,510,133.88647,135,518.7575,510,14.79452055,20,79.51779564,80,34.12100457,40,32.44292237,40,1.678082192,2,6.230769231,7,9.469945355,10,5.295081967,3,35.70813397,45
13.68,77.16,83.37992,75,533.1696,510,148.30127,135,517.65076,510,16.99771689,20,79.47718413,80,33.92694064,40,32.03196347,40,1.894977169,2,6.677130045,7,9.501369863,10,5.299589603,3,32.45535714,45
13.68,77.28,77.69177,75,531,510,159.59416,165,518.8907,510,20.12557078,30,79.58762887,80,33.98401826,40,31.82648402,40,2.157534247,2,8.771144279,7,9.471389646,10,5.274215553,3,34.63366337,45
13.68,77.4,65.01865,75,528.5,510,145.6538,135,518.9989,510,18.23059361,20,79.57875458,80,34.21232877,40,32.28310502,40,1.929223744,2,8.231958763,7,9.50273224,10,5.278688525,3,36.72820513,45
13.68,77.52,60.359142,75,533.10754,510,123.912796,135,517.90125,510,14.22374429,20,79.5511793,80,34.543379,40,32.93378995,40,1.609589041,2,6.292929293,7,9.369272237,10,5.245590231,3,37.75376884,45
13.68,77.64,73.43551,75,526.86365,510,130.8051,135,515.0827,510,15.51369863,20,79.39088619,80,34.34931507,40,32.89954338,40,1.449771689,2,5.734177215,3,9.398373984,10,5.270748299,3,31.09243697,45
13.68,77.76,96.48367,105,519.7024,510,159.32823,165,512.86365,510,20.23972603,30,78.9967934,80,33.48173516,40,31.76940639,40,1.712328767,2,6.566666667,7,9.372282609,10,5.303814714,3,25.77859779,15
13.68,77.88,111.64528,105,519.5,510,188.20787,195,514.5332,510,24.09817352,30,79.15808739,80,32.84246575,40,30.55936073,40,2.283105023,2,7.407017544,7,9.379403794,10,5.280272109,3,23.24475524,15
13.68,78,103.32777,105,523,510,199.6841,195,515.96857,510,24.60045662,30,78.92808062,80,32.67123288,40,30.11415525,40,2.557077626,5,8.724696356,7,9.268817204,10,5.276422764,3,26.62903226,15
13.68,78.12,90.81189,105,521.26855,510,183.79535,195,514.2571,510,22.65981735,30,78.90160183,80,32.99086758,40,30.61643836,40,2.374429224,2,8.236514523,7,9.349593496,10,5.295238095,3,27.99173554,15
13.68,78.24,81.10637,75,519.5,510,158.57625,165,513.7887,510,19.41780822,20,78.84967919,80,33.40182648,40,31.47260274,40,1.929223744,2,7.02892562,7,9.409836066,10,5.325136612,3,29.04526749,15
13.68,78.36,77.65138,75,526.75,510,148.84409,135,514.2036,510,18.01369863,20,78.96062271,80,33.81278539,40,32.1803653,40,1.632420091,2,6.49382716,7,9.423497268,10,5.318306011,3,29.43032787,15
13.68,78.48,79.832375,75,522.33545,510,157.48038,165,513.33563,510,18.96118721,20,78.80658436,80,33.60730594,40,31.82648402,40,1.780821918,2,7.761682243,7,9.392370572,10,5.31377899,3,33.01395349,45
13.68,78.6,81.54666,75,520.1738,510,168.28653,165,512.7944,510,20.0456621,30,78.52241537,80,33.20776256,40,31.19863014,40,2.00913242,2,8.524271845,7,9.382513661,10,5.338797814,3,33.83091787,45
13.68,78.72,73.75574,75,516.9719,510,158.8527,165,510.14786,510,18.90410959,20,78.4865112,80,33.48173516,40,31.50684932,40,1.974885845,2,7.459459459,7,9.331521739,10,5.324250681,3,31.85201794,45
13.68,78.84,64.04022,75,512.0558,510,138.95566,135,508.08475,510,16.72374429,20,78.76085963,80,33.86986301,40,32.11187215,40,1.757990868,2,6.569506726,7,9.467032967,10,5.336986301,3,32.5625,45
13.68,78.96,63.024803,75,509.5,510,127.4366,135,506.88217,510,15.14840183,20,78.97142857,80,34.04109589,40,32.53424658,40,1.506849315,2,5.950672646,3,9.468493151,10,5.316005472,3,33.17857143,45
13.68,79.08,59.402905,45,508.79178,510,117.37807,105,506.1903,510,13.53881279,20,78.8883806,80,33.93835616,40,32.55707763,40,1.381278539,2,6.275132275,7,9.428961749,10,5.31557377,3,39.85789474,45
13.68,79.2,38.074707,45,506.494,510,99.45157,105,505.36417,510,11.57534247,20,78.76916038,80,33.90410959,40,32.61415525,40,1.289954338,2,6.945205479,7,9.38147139,10,5.319236016,3,52.68707483,45
13.68,79.32,15.822782,15,504.5,510,79.91857,75,501.41498,510,10.0913242,20,78.83078328,80,34.60045662,40,33.57305936,40,1.02739726,2,7.015873016,7,9.363143631,10,5.288435374,3,62.00787402,75
13.68,79.44,8.385322,15,491.7605,510,56.94165,45,494.5094,510,6.689497717,10,78.44788348,80,36.00456621,40,35.49086758,40,0.51369863,2,5.476635514,3,9.349593496,10,5.295238095,3,75.67592593,75
13.68,79.56,8.726347,15,484.73267,510,41.464108,45,487.51276,510,3.50456621,10,77.53986333,80,36.79223744,40,36.51826484,40,0.273972603,2,3.301075269,3,9.331506849,10,5.384404925,3,89.91489362,75
13.68,79.68,10.765062,15,481.58752,510,39.428802,45,484.93817,510,2.248858447,10,77.55009107,80,37.19178082,40,37.043379,40,0.148401826,2,2.345238095,1,9.283378747,10,5.36834925,3,100.7294118,105
13.68,79.8,15.371105,15,490.56866,510,46.533535,45,487.875,510,2.933789954,10,77.81306715,80,36.83789954,40,36.65525114,40,0.182648402,2,2.705263158,1,9.278378378,10,5.311141304,3,88.5625,75
13.68,79.92,27.721447,15,496.25,510,64.8594,75,488.9662,510,5.216894977,10,78.06977798,80,35.61643836,40,35.29680365,40,0.319634703,2,2.910828025,1,9.344173442,10,5.297959184,3,52.5443038,45
13.68,80.04,51.362457,45,499.66974,510,93.59941,105,489.85513,510,10.456621,20,78.07136405,80,34.00684932,40,33.03652968,40,0.970319635,2,3.693548387,3,9.471232877,10,5.314637483,3,31.49799197,45
13.68,80.16,83.804,75,499.5,510,134.22585,135,493.93567,510,17.51141553,20,77.97874746,80,33.16210046,40,31.08447489,40,2.077625571,2,5.164983165,3,9.452054795,10,5.324213406,3,24.24496644,15
13.8,74.64,43.07029,45,523.803,510,87.40835,75,504.6385,510,9.634703196,10,79.16285453,80,33.69863014,40,32.6826484,40,1.015981735,2,5.242236025,3,9.336927224,10,5.261872456,3,48.85802469,45
13.8,74.76,9.40678,15,510.0226,510,48.51507,45,493.8797,510,3.938356164,10,78.85936784,80,35.67351598,40,35.57077626,40,0.102739726,2,3.108108108,3,9.255376344,10,5.283197832,3,75.125,75
13.8,74.88,3.2758727,15,492.25,510,32.239136,45,485.9354,510,2.054794521,10,77.73446457,80,36.76940639,40,36.74657534,40,0.02283105,2,2.5,1,9.06684492,10,5.339189189,3,117.5205479,105
13.8,75,4.548106,15,481,510,32.892246,45,484.08267,510,1.700913242,10,76.53413009,80,36.91780822,40,36.82648402,40,0.091324201,2,2.483333333,1,8.856382979,7,5.407008086,3,141.147541,135
13.8,75.12,12.775493,15,478.5,450,54.729565,45,483.05978,510,4.840182648,10,76.01747528,80,36.14155251,40,35.20547945,40,0.936073059,2,4.371134021,3,8.654450262,7,5.395721925,3,85.05102041,75
13.8,75.24,30.024797,45,490.66306,510,84.82511,75,489.15305,510,10.37671233,20,76.66283084,80,35.94748858,40,33.33333333,40,2.614155251,5,5.68125,3,8.954301075,7,5.43495935,3,48.75776398,45
13.8,75.36,37.910496,45,509.67493,510,91.21125,105,501.4341,510,10.98173516,20,78.20571956,80,35.4109589,40,32.99086758,40,2.420091324,2,5.83030303,3,9.096514745,10,5.343707713,3,46.96987952,45
13.8,75.48,36.521156,45,531,510,84.51112,75,514.3205,510,9.50913242,10,79.17820868,80,35.4109589,40,33.57305936,40,1.837899543,2,4.958333333,3,9.201072386,10,5.290933694,3,46.89940828,45
13.8,75.6,37.43309,45,542,570,82.570595,75,522.0644,510,8.641552511,10,79.47356269,80,35.30821918,40,33.93835616,40,1.369863014,2,4.479289941,3,9.255376344,10,5.283197832,3,47.07058824,45
13.8,75.72,40.63217,45,536.09937,510,82.017914,75,517.1728,510,7.956621005,10,79.13204063,80,35.30821918,40,34.06392694,40,1.244292237,2,4.874125874,3,9.267567568,10,5.316576087,3,55.98611111,45
13.8,75.84,56.0763,45,530.5239,510,99.61982,105,513.3643,510,11.08447489,20,79.29759704,80,34.47488584,40,32.956621,40,1.51826484,2,5.678362573,3,9.278378378,10,5.311141304,3,45.27906977,45
13.8,75.96,85.714966,75,526.9634,510,143.24722,135,514.3932,510,18.81278539,20,79.52446907,80,33.71004566,40,31.26712329,40,2.442922374,2,8.494845361,7,9.318918919,10,5.29076087,3,36.46666667,45
13.8,76.08,94.811676,105,537.3523,510,181.07169,195,518.5174,510,25.23972603,30,79.29525564,80,32.83105023,40,29.84018265,30,2.99086758,5,8.704724409,7,9.233243968,10,5.274695535,3,25.67843137,15
13.8,76.2,83.28638,75,538.5,510,175.82538,165,521.4845,510,24.20091324,30,79.40703287,80,32.73972603,40,29.9086758,30,2.831050228,5,8.514056225,7,9.340540541,10,5.279891304,3,26.556,15
13.8,76.32,71.047104,75,548.15967,570,156.19537,165,524.4932,510,19.8630137,20,79.52665441,80,32.92237443,40,30.456621,40,2.465753425,2,7.31092437,7,9.382113821,10,5.278911565,3,29.36820084,15
13.8,76.44,69.534485,75,547.1971,570,152.28392,165,523.9738,510,18.47031963,20,79.60964409,80,33.12785388,40,30.90182648,40,2.226027397,2,7.456221198,7,9.372972973,10,5.263586957,3,32.75688073,45
13.8,76.56,72.63677,75,546.112,570,157.16199,165,523.24005,510,19.32648402,20,79.76573266,80,33.27625571,40,31.08447489,40,2.191780822,2,8.258536585,7,9.417344173,10,5.26122449,3,34.30097087,45
13.8,76.68,70.668945,75,537.7941,510,155.86159,165,523.2522,510,19.06392694,20,79.87132353,80,33.58447489,40,31.48401826,40,2.100456621,2,8.835978836,7,9.471389646,10,5.274215553,3,37.31052632,45
13.8,76.8,64.666,75,540.4469,570,143.54782,135,522.4011,510,16.82648402,20,79.80238971,80,33.93835616,40,32.00913242,40,1.929223744,2,7.482233503,7,9.465940054,10,5.276944065,3,36.79292929,45
13.8,76.92,63.15365,75,546.29785,570,133.64316,135,521.1071,510,15.4109589,20,79.60541409,80,34.09817352,40,32.32876712,40,1.769406393,2,6.279069767,7,9.515068493,10,5.292749658,3,34.30092593,45
13.8,77.04,74.33647,75,535.2264,510,139.78365,135,520.6362,510,16.15296804,20,79.76135842,80,34.08675799,40,32.3173516,40,1.769406393,2,6.179039301,7,9.474114441,10,5.272851296,3,31.93043478,45
13.8,77.16,91.27025,105,533.80273,510,159.98935,165,520.25726,510,18.77853881,20,79.78430473,80,33.67579909,40,31.72374429,40,1.952054795,2,7.183406114,7,9.5,10,5.280054645,3,30.93043478,45
13.8,77.28,88.01336,75,540.6067,570,175.15085,165,521.35,510,21.58675799,30,79.51420715,80,33.58447489,40,31.34703196,40,2.237442922,2,8.441964286,7,9.486338798,10,5.286885246,3,30.52444444,45
13.8,77.4,72.18024,75,538.46216,510,162.06432,165,520.3692,510,20.38812785,30,79.38215103,80,33.83561644,40,31.67808219,40,2.157534247,2,8.669902913,7,9.483606557,10,5.288251366,3,33.68599034,45
13.8,77.52,63.11042,75,535.5,510,135.39343,135,518.1482,510,16.09589041,20,79.41378521,80,34.15525114,40,32.28310502,40,1.872146119,2,7.05,7,9.449591281,10,5.285129604,3,36.56218905,45
13.8,77.64,72.12506,75,530.7919,510,134.9373,135,515.2591,510,15.92465753,20,79.30009149,80,34.08675799,40,32.48858447,40,1.598173516,2,5.961538462,3,9.475409836,10,5.292349727,3,31.33617021,45
13.8,77.76,97.99414,105,526.89386,510,159.25658,165,513.532,510,19.71461187,20,79.10276951,80,33.42465753,40,31.73515982,40,1.689497717,2,6.396296296,7,9.404891304,10,5.28746594,3,25.94833948,15
13.8,77.88,112.94976,105,522.94446,510,184.68619,195,514.73987,510,23.35616438,30,79.23534799,80,32.84246575,40,30.77625571,40,2.066210046,2,7.44,7,9.331536388,10,5.26458616,3,24.32246377,15
13.8,78,105.5894,105,521.0106,510,198.68163,195,516.4269,510,24.34931507,30,79.27556167,80,32.87671233,40,30.35388128,40,2.52283105,5,8.532,7,9.27077748,10,5.255751015,3,26.39840637,15
13.8,78.12,90.786026,105,523.42004,510,191.37497,195,514.89264,510,23.26484018,30,78.91842346,80,32.5913242,40,30.14840183,40,2.442922374,2,8.860869565,7,9.364130435,10,5.307901907,3,29.0952381,15
13.8,78.24,77.57699,75,517,510,162.75652,165,513.2244,510,19.80593607,20,78.80870561,80,33.41324201,40,31.26712329,40,2.146118721,2,7.543478261,7,9.327913279,10,5.306122449,3,30.40692641,45
